-0.0030673221917822957, 0.0018730079755187035, 0.10
-0.007616000366397202, 0.21041828347370028, 0.21
-0.011573938943911344, 0.4121252675540745, 0.19
-0.01824282720917836, 0.6764627313241363, 0.21
-0.03438853187253699, 1.1043250309303403, 0.13
-0.05552761268336326, 1.365461734123528, 0.18
-0.07756315887672827, 1.6166332405991852, 0.22
-0.09831937844865024, 1.8845999259501696, 0.19
-0.11706995643908158, 2.178405029233545, 0.2
-0.1370603431132622, 2.4790539648383856, 0.16
-0.14352418953785673, 2.7864206824451685, 0.2
-0.1350443068658933, 3.2665225761011243, 0.2
-0.13057457859395072, 3.9041928029619157, 0.17
-0.2759307601954788, 4.08069723425433, 0.18
-0.26287036488065496, 4.413014094810933, 0.19
-0.3238702082890086, 4.738206502050161, 0.18
-0.317751364025753, 5.017763447016478, 0.14
-0.3245541320065968, 5.2854263400658965, 0.16
-0.31516807473963127, 5.529496371280402, 0.23
-0.3057356822537258, 5.893055530264974, 0.21
-0.32409560115775093, 6.175591673702002, 0.21
-0.20024774060584605, 6.445094198919833, 0.22
-0.20232785487314686, 6.923808777704835, 0.2
-0.21382020541932434, 7.269447682891041, 0.19
-0.21788450243184343, 7.610775483772159, 0.21
-0.2115321487071924, 7.955708012916148, 0.21
-0.20915608439827338, 8.310093288309872, 0.19
-0.18674702144926414, 8.672987627796829, 0.21
-0.18244739610236138, 9.02458624728024, 0.22
-0.17332758504198864, 9.560641455464065, 0.2
-0.17610309325391427, 9.919872448313981, 0.2
-0.17738666926743463, 10.28278435766697, 0.21
-0.17360054177697748, 10.650270047597587, 0.2
-0.1684942006249912, 11.020330023020506, 0.2
-0.16525320091750473, 11.380987118463963, 0.2
-0.151132392056752, 11.74247475201264, 0.19
-0.14113290887326002, 12.096425587311387, 0.19
-0.1391996091697365, 12.436963462736458, 0.2
-0.12483004067325965, 12.770561928395182, 0.19
-0.10620368458330631, 13.108556433580816, 0.19
-0.09411374182673171, 13.441250945907086, 0.2
-0.08369441644754261, 13.939435167703778, 0.2
-0.07446853868896142, 14.278802696149796, 0.2
-0.05699604615801945, 14.785791465081275, 0.19
-0.04335269337752834, 15.12936898181215, 0.19
-0.03141556039918214, 15.463172893971205, 0.19
-0.01712639193283394, 15.787353243678808, 0.2
-0.0009073510300368071, 16.109485612250865, 0.21
0.016964310547336936, 16.435112840030342, 0.22
0.04258392611518502, 16.774894473608583, 0.21
0.057979221222922206, 17.133600993081927, 0.17
0.07151232560863718, 17.483273970428854, 0.16
0.08968014811398461, 17.805574386846274, 0.15
0.0993453242117539, 18.101353115867823, 0.14
0.09989347273949534, 18.374678417574614, 0.16
0.09441870549926534, 18.626816655974835, 0.16
0.0819710700889118, 18.860546175390482, 0.16
0.06464427232276648, 19.07400227803737, 0.15
0.04883137933211401, 19.274702372029424, 0.17
0.00900184892816469, 19.57053424604237, 0.18
-0.056796766992192715, 19.86584907397628, 0.17
-0.18286227021599188, 20.249033151660115, 0.18
-0.26627612952142954, 20.438860008493066, 0.22
-0.3643774958909489, 20.638046366162598, 0.16
-0.5019444086938165, 20.852528900373727, 0.18
-0.6410112387384288, 21.04338488727808, 0.18
-0.7983938870602287, 21.217775813303888, 0.18
-0.9639892141567543, 21.380601855460554, 0.17
-1.1309032734134234, 21.52201599860564, 0.17
-1.3028351159300655, 21.6459281463176, 0.16
-1.637306509364862, 21.83438921859488, 0.17
-1.88962384784827, 21.93257800769061, 0.16
-2.1394269879092462, 22.002119564451277, 0.19
-2.5065589963342063, 22.0525323394686, 0.19
-2.7168480378459208, 22.05543560255319, 0.2
-2.937315894290805, 22.044574580155313, 0.19
-3.1725628016283736, 22.0133399781771, 0.2
-3.4235481740906835, 21.96340212924406, 0.19
-3.826888970565051, 21.82131560239941, 0.2
-4.0977833410725, 21.68234611535445, 0.19
-4.365809155919123, 21.499213048722595, 0.19
-4.610208795464132, 21.270261735655367, 0.19
-4.916357762471307, 20.860479433089495, 0.17
-5.079315411276184, 20.55289688752964, 0.17
-5.207706963701639, 20.245388622395694, 0.18
-5.317029797064606, 19.928483449853957, 0.18
-5.396341048006434, 19.61039865994826, 0.19
-5.448629320191685, 19.283218421507627, 0.18
-5.479991402826272, 18.955120807979256, 0.19
-5.491415091499221, 18.62445211224258, 0.19
-5.484423849266022, 18.28383804159239, 0.19
-5.482304791279603, 17.771695592440665, 0.2
-5.484244559134822, 17.43041903525591, 0.19
-5.50052320380928, 16.911231032572687, 0.19
-5.514527516148519, 16.563408902846277, 0.18
-5.535436813312117, 16.22414111159742, 0.2
-5.561508715094533, 15.888426358345896, 0.18
-5.587731849460397, 15.554005674552172, 0.19
-5.619251478870865, 15.226463454309851, 0.18
-5.656113327422645, 14.900444301310927, 0.17
-5.6966679152683355, 14.579073733650148, 0.18
-5.733083840052132, 14.267271320335567, 0.19
-5.773057037906256, 13.956976734567434, 0.19
-5.81742249650415, 13.645426867995411, 0.18
-5.864255073538516, 13.330019732937217, 0.18
-5.91576976532815, 13.017422806005925, 0.18
-5.96446127386298, 12.712373756803572, 0.16
-6.0223973040119745, 12.407957674004138, 0.17
-6.069540124794003, 12.113237618934363, 0.17
-6.11194250889821, 11.822540109977126, 0.17
-6.148421284044161, 11.54139551660046, 0.15
-6.179633405234199, 11.268886036705226, 0.14
-6.189783743757289, 11.011340711265802, 0.15
-6.194082877191249, 10.773875819519162, 0.19
-6.191221747023519, 10.538750671315938, 0.17
-6.189203486777842, 10.299939072225243, 0.18
-6.180239249079023, 10.057374525815248, 0.17
-6.170320324134082, 9.812585640698671, 0.19
-6.158895497967023, 9.53509511006996, 0.18
-6.146881507534999, 9.250581619795412, 0.17
-6.131272407073993, 8.968992357607931, 0.17
-6.111252126574982, 8.690874401014298, 0.18
-6.095234932436142, 8.419069822411984, 0.17
-6.083907731925137, 8.149152107071131, 0.17
-6.060171733202878, 7.755021872464567, 0.19
-6.049237527768128, 7.096905063837767, 0.18
-6.032837463484611, 6.831930467393249, 0.16
-6.025043771602213, 6.585312901996076, 0.17
-6.014293004584033, 6.342917788773775, 0.18
-6.008058929757681, 6.103700836189091, 0.17
-5.999913903942797, 5.860219873487949, 0.18
-5.983473622589372, 5.200763284228742, 0.18
-5.982503050297964, 4.953280556481332, 0.21
-5.990941184631083, 4.649180646520108, 0.17
-5.990375204302836, 4.183222070336342, 0.19
-6.019994155445602, 3.7171518155373633, 0.17
-6.027824205812067, 3.4082449730485678, 0.18
-6.0477328937267885, 3.110152824781835, 0.17
-6.06179206300294, 2.8129341518506408, 0.17
-6.077425037568901, 2.521454067900777, 0.17
-6.1049633483053185, 2.242079977877438, 0.17
-6.127303571149241, 1.8302442184649408, 0.17
-6.148689898371231, 1.5491554676555097, 0.18
-6.168582712823991, 1.2719322978518903, 0.17
-6.18979416473303, 0.9923195131123066, 0.18
-6.205935905280057, 0.7172805098816752, 0.14
-6.220681760751177, 0.4536799010820687, 0.15
-6.23177575081354, 0.19965160032734275, 0.16
-6.234200189646799, -0.04632468428462744, 0.17
-6.226472593843937, -0.28167605539783835, 0.17
-6.2231546033290215, -0.5203140652738512, 0.18
-6.2245912424405105, -0.7646366409026086, 0.17
-6.226796769245993, -1.0229885149747133, 0.11
-6.228753546136431, -1.3092295587994158, 0.11
-6.235858633473981, -1.5712332543917, 0.16
-6.241867145581637, -1.8188410829752684, 0.17
-6.247505407140125, -2.0610962817445397, 0.17
-6.26160208293004, -2.305680143646896, 0.16
-6.271030831092503, -2.554736233782023, 0.16
-6.276966826932039, -2.7938492889516056, 0.18
-6.286932715040166, -3.029788340907544, 0.2
-6.305014460871462, -3.4180211033672094, 0.19
-6.318147216457874, -3.701765866484493, 0.18
-6.331692788458895, -3.9958493197336793, 0.18
-6.345709400018677, -4.2880819295533, 0.2
-6.364543029514607, -4.745379496365786, 0.2
-6.376225057931151, -5.068289315328002, 0.2
-6.386946090089623, -5.3926847986876965, 0.21
-6.395901210664306, -5.7383338352665305, 0.2
-6.403380268428009, -6.1011709361337125, 0.2
-6.416631709085777, -6.474855022039264, 0.21
-6.434793751104735, -6.853483611252159, 0.22
-6.448680644913111, -7.054484212305397, 0.21
-6.467507634719368, -7.453976237680763, 0.21
-6.477391435939353, -7.661290214397013, 0.21
-6.486641930707265, -7.870456422679126, 0.2
-6.495588385616429, -8.082026096526533, 0.2
-6.524012937385123, -8.503228714689612, 0.22
-6.5402425257489085, -8.712520023807883, 0.19
-6.551985369238537, -8.9284982024692, 0.19
-6.569215367722791, -9.14092057198286, 0.2
-6.586892755993176, -9.34872206300497, 0.2
-6.60186992114177, -9.563379854895175, 0.19
-6.631458728807047, -9.987896815408021, 0.21
-6.66829125926597, -10.405518687330186, 0.21
-6.706335340102669, -10.83199497172609, 0.19
-6.727308536821511, -11.045678162947297, 0.19
-6.772747574665118, -11.463965290691704, 0.19
-6.790943300409708, -11.675456004682928, 0.19
-6.810922395961825, -11.88674680935219, 0.19
-6.825367045763414, -12.096053357236087, 0.19
-6.84090342768468, -12.300179475452751, 0.2
-6.845361111394595, -12.70828955899924, 0.19
-6.8295608789194375, -12.910467007663101, 0.19
-6.805793757550418, -13.110865643247962, 0.2
-6.778116438537836, -13.309450836852193, 0.19
-6.721929965831805, -13.704227453097701, 0.22
-6.677289731043857, -14.101860418450087, 0.18
-6.655346964776982, -14.306860540062189, 0.2
-6.6208854574360885, -14.699235502164811, 0.19
-6.602681154443417, -14.904942438937724, 0.2
-6.586696574522648, -15.104535905178636, 0.19
-6.572500093141571, -15.304483472369611, 0.19
-6.559116529591847, -15.504608781542629, 0.18
-6.5455659635481425, -15.70418146904558, 0.19
-6.522173349803779, -16.10052494890988, 0.2
-6.501548283093143, -16.687991101294756, 0.2
-6.486073686159216, -17.08038865402341, 0.19
-6.440251832071226, -17.472675912082195, 0.19
-6.36428901553154, -17.850999934598804, 0.19
-6.262275043467525, -18.219204135239124, 0.18
-6.1392165693687275, -18.574475537519902, 0.2
-5.995439703168813, -18.916996038053185, 0.2
-5.82680745475227, -19.256404439453036, 0.2
-5.639526880986523, -19.578427204396576, 0.19
-5.435757920437027, -19.888955731876194, 0.19
-5.210173988540191, -20.172337487339973, 0.19
-4.977268960385118, -20.43454325897619, 0.2
-4.730871926352847, -20.675071679521352, 0.2
-4.467291708278935, -20.89875599881634, 0.2
-4.1789457486593165, -21.091809764504433, 0.2
-3.869326696614735, -21.245153723284602, 0.2
-3.532948974694591, -21.36252835020423, 0.19
-3.1829956967849284, -21.448438162449747, 0.21
-2.8091336390934885, -21.49004360055551, 0.2
-2.4208278381847776, -21.47452077968046, 0.2
-2.0313652566983365, -21.380517796613276, 0.2
-1.8465069359517656, -21.30194366723299, 0.2
-1.5211410725605674, -21.074422171339393, 0.2
-1.3832566144992597, -20.92859201366082, 0.19
-1.1700898366398178, -20.594474390614778, 0.19
-1.050913849612698, -20.225942220538855, 0.19
-1.0023386162356474, -19.85846951743588, 0.2
-0.9697019049199298, -19.495108449365944, 0.2
-0.9172337215277366, -19.10883137024939, 0.21
-0.8606301248073578, -18.73237776197493, 0.21
-0.7884204352158122, -18.352733087725937, 0.2
-0.7270369815523736, -17.967640206217766, 0.2
-0.6831958081456833, -17.584429083857685, 0.19
-0.6613254428957589, -17.20860238838941, 0.2
-0.6603923634975217, -16.83315101219341, 0.2
-0.6465109558193944, -16.461688498500735, 0.21
-0.6254944946267642, -16.09084093850106, 0.21
-0.5970987328910269, -15.711006932891905, 0.2
-0.5658231334527954, -15.335999253671616, 0.2
-0.53315547487, -14.778906599152833, 0.19
-0.5095244732801802, -14.234849255532026, 0.21
-0.5074288263567723, -13.875290488824248, 0.19
-0.5041894205496646, -13.514818074181676, 0.21
-0.5201187747879885, -12.98556698486209, 0.21
-0.5449145335587673, -12.449406960979104, 0.2
-0.5511244894587435, -12.093286258168519, 0.2
-0.5525593199417926, -11.729080291930586, 0.2
-0.5538571049110033, -11.367830416187644, 0.2
-0.5460127148544416, -11.000194695778191, 0.2
-0.5372593509964645, -10.640138713642955, 0.2
-0.5218230555183254, -10.276630812324584, 0.18
-0.5084112170734443, -9.922155069652945, 0.12
-0.487563535629306, -9.5900893737562, 0.14
-0.47043087967904285, -9.294005033560097, 0.18
-0.44222241727402434, -8.879079768434167, 0.17
-0.4225362437427975, -8.62604822870344, 0.17
-0.39984264987288043, -8.381907118484378, 0.17
-0.3839407638297416, -8.153960082214326, 0.17
-0.3676176664303057, -7.819639571942389, 0.18
-0.35717150644632056, -7.603465637657791, 0.18
-0.3537375403684564, -7.391294858884066, 0.18
-0.3571330072591081, -7.180727923288941, 0.18
-0.3589121018303558, -6.970913514494896, 0.17
-0.3638231527293101, -6.766797524876893, 0.19
-0.3713273367029615, -6.562290033791214, 0.19
-0.38785169285256416, -6.235815151128918, 0.19
-0.3994927635649219, -6.00264657381922, 0.18
-0.4094317204435356, -5.646124672610313, 0.19
-0.41835511795943603, -5.398758745286614, 0.19
-0.420521495048888, -5.139261462260038, 0.19
-0.4209439161350019, -4.884580806829035, 0.18
-0.41695042565697804, -4.625874835532159, 0.18
-0.4130515170400031, -4.378249000757933, 0.18
-0.40592302032746375, -4.132497558835894, 0.2
-0.39784771675476804, -3.8898938009515405, 0.18
-0.3842253560433164, -3.643828428350389, 0.16
-0.3669228610233404, -3.4038889915682375, 0.16
-0.34668704052455723, -3.181519421748817, 0.16
-0.3303708662861027, -2.962071313057095, 0.17
-0.31298660242464393, -2.750573665369302, 0.16
-0.30068939056945965, -2.545681159477681, 0.17
-0.2819177901255898, -2.152652540244162, 0.16
-0.2668647714308463, -1.8720637680962682, 0.16
-0.2542174984118901, -1.6071524657309055, 0.17
-0.23450717522064224, -1.2562394505366683, 0.18
-0.2238464216934517, -0.976905960123986, 0.17
-0.20772531983675435, -0.704267649911344, 0.18
-0.18620157655095682, -0.33102354081347585, 0.16
-0.1767618251615204, -0.06165247969329357, -0.0
-0.16035895358072594, 0.16795242298394442, -0.01
